ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
caviar ext,caviar ext,0.0,caviar ext,Betadine | Naproxen,NAPROXEN | POVIDONE-IODINE,"A-S Medication Solutions | Atlantis Consumer Healthcare, Inc.",,1,10,15,2,Warnings For external use only,7 DRUG INTERACTIONS See Table 1 for clinically significant drug interactions with naproxen,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,Uses Multi-purpose mineral powder provides broad-spectrum SPF 46 PA+++ protection
cayenne pepper,cayenne pepper,0.0,cayenne pepper,,,,,4,0,0,1,Warnings: For external use only,,,Directions: Acne Clearing Cleanser Acne Clearing Tonic Acne Clearing Treatment 101
ccalcium,calcium,0.98,calcium,Calcium Acetate | EMF Protect and Balance | Sinusitis Drops 2060,"ALFALFA, CADMIUM SULPHURATUM, CALCAREA CARBONICA, CUPRUM METALLICUM, FERRUM METALLICUM, FUCUS VESICULOSUS, HYPERICUM PERFORATUM, KALI PHOSPHORICUM, MAGNESIA PHOSPHORICA, MANGANUM METALLICUM, MERCURIUS VIVUS, PLUMBUM METALLICUM, SILICEA, SYMPHYTUM OFFICINALE, TARENTULA HISPANA, X-RAY, YTTERBIUM OXIDE | CALCIUM ACETATE | SINUSITIS DROPS","Cipla USA Inc., | Deseret Biologicals, Inc. | Professional Complementary Health Formulas",,6,9,13,2,"WARNINGS If symptoms do not improve or are accompanied by fever, consult a doctor","7 DRUG INTERACTIONS The drug interaction of calcium acetate is characterized by the potential of calcium to bind to drugs with anionic functions (e.g., carboxyl, and hydroxyl groups)",6 ADVERSE REACTIONS Hypercalcemia is discussed elsewhere [see Warnings and Precautions (5.1) ],1 INDICATIONS AND USAGE Calcium acetate is a phosphate binder indicated to reduce serum phosphorus in patients with end stage renal disease (ESRD)
cefaclor,cefaclor,0.0,cefaclor,Cefaclor,CEFACLOR,"Azorian Pharma, LLC | Carlsbad Technology, Inc. | Teva Pharmaceuticals USA, Inc.",,10,4,9,5,"WARNINGS BEFORE THERAPY WITH CEFACLOR EXTENDED-RELEASE TABLETS IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFACLOR, CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS",Drug Interactions Antacids The extent of absorption of cefaclor extended-release tablets is diminished if magnesium or aluminum hydroxide-containing antacids are taken within 1 hour of administration; H 2 blockers do not alter either the rate or the extent of absorption of cefaclor extended-release ,ADVERSE REACTIONS Clinical Trials There were 3272 patients treated with multiple doses of cefaclor extended-release tablets in controlled clinical trials and an additional 211 subjects in pharmacology studies,"INDICATIONS AND USAGE To reduce the development of drug-resistant bacteria and maintain the effectiveness of cefaclor extended-release tablets USP and other antibacterial drugs, cefaclor extended-release tablets USP should be used only to treat or prevent infections that are proven or strongly suspe"
cefadroxil,cefadroxil,0.95,cefadroxil,Cefadroxil,CEFADROXIL,"Direct_Rx | NuCare Pharmaceuticals,Inc. | Preferred Pharmaceuticals Inc.",,10,0,12,5,"BEFORE THERAPY WITH CEFADROXIL IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFADROXIL, CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS",,Gastrointestinal Onset of pseudomembranous colitis symptoms may occur during or after antibiotic treatment (see WARNINGS),Cefadroxil is indicated for the treatment of patients with infection caused by susceptible strains of the designated organisms in the following diseases: Urinary tract infections caused by E
cefadroxil monohydrate,cefadroxil,0.99,cefadroxil,Cefadroxil,CEFADROXIL,"Direct_Rx | NuCare Pharmaceuticals,Inc. | Preferred Pharmaceuticals Inc.",,10,0,12,5,"BEFORE THERAPY WITH CEFADROXIL IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFADROXIL, CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS",,Gastrointestinal Onset of pseudomembranous colitis symptoms may occur during or after antibiotic treatment (see WARNINGS),Cefadroxil is indicated for the treatment of patients with infection caused by susceptible strains of the designated organisms in the following diseases: Urinary tract infections caused by E
cefazolin,cefazolin,0.99,cefazolin,Cefazolin,CEFAZOLIN,"Apotex Corp. | Hikma Pharmaceuticals USA Inc. | WG Critical Care, LLC",,10,3,13,5,"WARNINGS BEFORE THERAPY WITH CEFAZOLIN FOR INJECTION IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFAZOLIN, CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS","Drug Interactions Probenecid may decrease renal tubular secretion of cephalosporins when used concurrently, resulting in increased and more prolonged cephalosporin blood levels","ADVERSE REACTIONS The following reactions have been reported: Gastrointestinal: Diarrhea, oral candidiasis (oral thrush), vomiting, nausea, stomach cramps, anorexia, and pseudomembranous colitis","INDICATIONS AND USAGE Cefazolin for Injection, USP is indicated for the treatment of the following serious infections when due to susceptible organisms"
cefazolin sodium,cefazolin sodium,0.0,cefazolin sodium,Cefazolin,CEFAZOLIN,"Apotex Corp. | Hikma Pharmaceuticals USA Inc. | WG Critical Care, LLC",,10,3,13,5,"WARNINGS BEFORE THERAPY WITH CEFAZOLIN FOR INJECTION IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFAZOLIN, CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS","Drug Interactions Probenecid may decrease renal tubular secretion of cephalosporins when used concurrently, resulting in increased and more prolonged cephalosporin blood levels","ADVERSE REACTIONS The following reactions have been reported: Gastrointestinal: Diarrhea, oral candidiasis (oral thrush), vomiting, nausea, stomach cramps, anorexia, and pseudomembranous colitis","INDICATIONS AND USAGE Cefazolin for Injection, USP is indicated for the treatment of the following serious infections when due to susceptible organisms"
cefdinir,cefdinir,0.99,cefdinir,Cefdinir,CEFDINIR,A-S Medication Solutions | Aurobindo Pharma Limited | Preferred Pharmaceuticals Inc.,,10,10,11,5,"WARNINGS BEFORE THERAPY WITH CEFDINIR IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFDINIR, OTHER CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS",Drug Interactions Antacids: ( aluminum,ADVERSE EVENTS Clinical Trials,"INDICATIONS AND USAGE To reduce the development of drug-resistant bacteria and maintain the effectiveness of cefdinir and other antibacterial drugs, cefdinir should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria"
cefepime,cefepime,1.0,cefepime,CEFEPIME HYDROCHLORIDE AND DEXTROSE | Cefepime,CEFEPIME | CEFEPIME HYDROCHLORIDE,"Apotex Corp. | B. Braun Medical Inc. | Fresenius Kabi USA, LLC",,0,10,15,5,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following adverse reactions are discussed in the Warnings and Precautions section and below:,1 INDICATIONS AND USAGE Cefepime for Injection is a cephalosporin antibacterial indicated for the treatment of the following infections caused by susceptible strains of the designated microorganisms:
cefixime,cefixime,0.95,cefixime,CEFIXIME | Cefixime,CEFIXIME,"Aurobindo Pharma Limited | Lupin Pharmaceuticals, Inc. | REMEDYREPACK INC.",,0,10,15,5,,7 DRUG INTERACTIONS Elevated carbamazepine levels have been reported in postmarketing experience when cefixime is administered concomitantly,"6 ADVERSE REACTIONS Most common adverse reactions are gastrointestinal such as diarrhea (16%), nausea (7%), loose stools (6%), abdominal pain (3%), dyspepsia (3%), and vomiting",1 INDICATIONS AND USAGE Cefixime for oral suspension is a cephalosporin antibacterial drug indicated in the treatment of adults and pediatric patients six months and older with the following infections: Uncomplicated Urinary Tract Infections (1.1) Otitis Media (1.2) Pharyngitis and Tonsillitis (1.3)
cefoperazone sodium,cefoperazone sodium,0.0,cefoperazone sodium,Betadine | Naproxen,NAPROXEN | POVIDONE-IODINE,"A-S Medication Solutions | Atlantis Consumer Healthcare, Inc.",,1,2,4,1,Warnings For external use only,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,Uses First aid to help prevent infection in minor cuts scrapes burns
cefotaxime,cefotaxime,0.99,cefotaxime,Cefotaxime,CEFOTAXIME | CEFOTAXIME INJECTION,Hikma Pharmaceuticals USA Inc. | SteriMax Inc.,,10,3,15,5,"WARNINGS BEFORE THERAPY WITH CEFOTAXIME IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFOTAXIME SODIUM, CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS",Drug Interactions A single intravenous dose and oral dose of probenecid (500 mg each) followed by two oral doses of probenecid 500 mg at approximately hourly intervals administered to three healthy male subjects receiving a continuous infusion of cefotaxime increased the steady-state plasma concentr,ADVERSE REACTIONS Clinical Trials Experience Cefotaxime is generally well tolerated,"INDICATIONS AND USAGE Treatment Cefotaxime for Injection, USP is indicated for the treatment of patients with serious infections caused by susceptible strains of the designated microorganisms in the diseases listed below"
cefoxitin,cefoxitin,0.0,cefoxitin,Cefoxitin,CEFOXITIN | CEFOXITIN SODIUM,"Fresenius Kabi USA, LLC | Sagent Pharmaceuticals | WG Critical Care, LLC",,10,1,15,5,"WARNINGS: BEFORE THERAPY WITH CEFOXITIN FOR INJECTION IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFOXITIN, CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS",Drug Interactions: Increased nephrotoxicity has been reported following concomitant administration of cephalosporins and aminoglycoside antibiotics,ADVERSE REACTIONS: CEFOXITIN FOR INJECTION is generally well tolerated,"INDICATIONS AND USAGE: Treatment: CEFOXITIN FOR INJECTION, USP is indicated for the treatment of serious infections caused by susceptible strains of the designated microorganisms in the diseases listed below"
cefpodoxime,cefpodoxime,0.0,cefpodoxime,CEFPODOXIME PROXETIL | Cefpodoxime Proxetil,CEFPODOXIME PROXETIL,"NorthStar Rx LLC | NuCare Pharmaceuticals,Inc.",,10,5,9,5,"WARNINGS BEFORE THERAPY WITH CEFPODOXIME PROXETIL IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFPODOXIME, OTHER CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS","Drug Interactions Antacids Concomitant administration of high doses of antacids (sodium bicarbonate and aluminum hydroxide) or H 2 blockers reduces peak plasma levels by 24% to 42% and the extent of absorption by 27% to 32%, respectively","ADVERSE REACTIONS Clinical Trials Film-coated Tablets (Multiple dose) In clinical trials using multiple doses of cefpodoxime proxetil film-coated tablets, 4696 patients were treated with the recommended dosages of cefpodoxime (100 to 400 mg Q 12 hours)",INDICATIONS AND USAGE Cefpodoxime proxetil is indicated for the treatment of patients with mild to moderate infections caused by susceptible strains of the designated microorganisms in the conditions listed below
ceftaroline fosamil,ceftaroline fosamil,0.0,ceftaroline fosamil,Ceftaroline Fosamil | Teflaro,CEFTAROLINE FOSAMIL,"Allergan, Inc. | Apotex Corp.",,0,0,9,3,,,ADVERSE REACTIONS The following serious adverse reactions are described in greater detail in the Warnings and Precautions section Hypersensitivity Reactions [see Warnings and Precautions ( 5.1 )] Clostridioides difficile -Associated diarrhea [see Warnings and Precautions ( 5.2 )] Neurological Advers,INDICATIONS AND USAGE Ceftaroline fosamil for injection is a cephalosporin antibacterial indicated in adult and pediatric patients for the treatment of the following infection caused by designated susceptible bacteria: Acute bacterial skin and skin structure infections (ABSSSI) in adult and pediatri
ceftazidime,ceftazidime,0.99,ceftazidime,Ceftazidime | TAZICEF,CEFTAZIDIME,"Hospira, Inc. | Sagent Pharmaceuticals | WG Critical Care, LLC",,10,5,15,5,"WARNINGS BEFORE THERAPY WITH CEFTAZIDIME FOR INJECTION IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEFTAZIDIME, CEPHALOSPORINS, PENICILLINS, OR OTHER DRUGS",Drug Interactions Nephrotoxicity has been reported following concomitant administration of cephalosporins with aminoglycoside antibacterial drugs or potent diuretics such as furosemide,ADVERSE REACTIONS Ceftazidime is generally well tolerated,"INDICATIONS AND USAGE Ceftazidime for injection, USP is indicated for the treatment of patients with infections caused by susceptible strains of the designated organisms in the following diseases: Lower Respiratory Tract Infections, including pneumonia, caused by Pseudomonas aeruginosa and other Pse"
ceftriaxone,ceftriaxone,0.95,ceftriaxone,Ceftriaxone Sodium,CEFTRIAXONE SODIUM,"Hospira, Inc",,10,0,15,5,"WARNINGS Hypersensitivity Reactions Before therapy with ceftriaxone for injection is instituted, careful inquiry should be made to determine whether the patient has had previous hypersensitivity reactions to cephalosporins, penicillins and other beta-lactam agents or other drugs",,ADVERSE REACTIONS Ceftriaxone is generally well tolerated,"INDICATIONS AND USAGE Before instituting treatment with ceftriaxone, appropriate specimens should be obtained for isolation of the causative organism and for determination of its susceptibility to the drug"
cefuroxime,cefuroxime,0.95,cefuroxime,Cefuroxime and Dextrose | Cefuroxime axetil | Cefuroxime sodium,CEFUROXIME AND DEXTROSE | CEFUROXIME AXETIL | CEFUROXIME SODIUM,B. Braun Medical Inc. | Bryant Ranch Prepack | Sagent Pharmaceuticals,,10,10,12,5,"WARNINGS BEFORE THERAPY WITH CEFUROXIME FOR INJECTION USP AND DEXTROSE INJECTION USP IS INSTITUTED, CAREFUL INQUIRY SHOULD BE MADE TO DETERMINE WHETHER THE PATIENT HAS HAD PREVIOUS HYPERSENSITIVITY REACTIONS TO CEPHALOSPORINS, PENICILLINS OR OTHER DRUGS",7 DRUG INTERACTIONS Drugs that reduce gastric acidity may lower the bioavailability of cefuroxime axetil,6 ADVERSE REACTIONS The following serious and otherwise important adverse reaction is described in greater detail in the Warnings and Precautions section of the label: Anaphylactic Reactions [see Warnings and Precautions ( 5.1 )],1 INDICATIONS AND USAGE Cefuroxime axetil tablet is a cephalosporin antibacterial drug indicated for the treatment of the following infections due to susceptible bacteria: (1) Pharyngitis/tonsillitis (adults and pediatric patients) ( 1.1 ) Acute bacterial otitis media (pediatric patients) ( 1.2 ) Ac
celecoxib,celecoxib,0.95,celecoxib,CELECOXIB | Celecoxib,CELECOXIB,"A-S Medication Solutions | Actavis Pharma, Inc. | PD-Rx Pharmaceuticals, Inc.",,0,10,6,5,,DRUG INTERACTIONS See Table 3 for clinically significant drug interactions with celecoxib,"ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling: Cardiovascular Thrombotic Events [ see Warnings and Precautions ( 5.1 ) ] GI Bleeding, Ulceration and Perforation [ see Warnings and Precautions ( 5.2 ) ] Hepatotoxicity [ see Warning",INDICATIONS AND USAGE Celecoxib is indicated Celecoxib is a nonsteroidal anti-inflammatory drug indicated for: Osteoarthritis (OA) ( 1.1 ) Rheumatoid Arthritis (RA) ( 1.2 ) Juvenile Rheumatoid Arthritis (JRA) in patients 2 years and older ( 1.3 ) Ankylosing Spondylitis (AS) ( 1.4 ) Acute Pain (AP) (
cellulase,cellulase,0.0,cellulase,Stomach Enzyme Drops 2093,STOMACH ENZYME DROPS,Professional Complementary Health Formulas,,3,0,0,1,"WARNINGS In case of overdose, get medical help or contact a poison control center right away",,,"INDICATIONS For the temporary relief of indigestion, gas, bloating, or mild abdominal pain or cramping.*"
cellulose gum,microcrystalline cellulose,0.95,microcrystalline cellulose,YVTYVT MICRODERMABRASION FACIAL SCRUB,YVTYVT MICRODERMABRASION FACIAL SCRUB,"Beijing JUNGE Technology Co., Ltd.",,2,0,0,3,For external use only,,,Apply to clean skin
centella,centella,0.0,centella,Prostoforce | Psora Miasm | Vitiligo,"ARALIA QUINQUEFOLIA, DAMIANA, HYDROCOTYLE ASIATICA, SABAL SERRULATA, THUJA OCCIDENTALIS, PAREIRA BRAVA, CLEMATIS ERECTA, CONIUM MACULATUM, JUNIPERUS VIRGINIANA, PULSATILLA (VULGARIS) | ECHINACEA, IRIS VERSICOLOR, RUMEX CRISPUS, BERBERIS VULGARIS, BOVISTA, DOLICHOS PRURIENS, HURA BRASILIENSIS, HYDROCOTYLE ASIATICA, LYCOPODIUM CLAVATUM, MEZEREUM, RHUS TOXICODENDRON, SEPIA, TARAXACUM OFFICINALE, THUJA OCCIDENTALIS, URTICA URENS, ARSENICUM ALBUM | EGGSHELL MEMBRANE, WHEY PROTEIN, ARSENICUM ALBUM, CROTON TIGLIUM, HYDROCOTYLE ASIATICA, NATRUM MURIATICUM","BioActive Nutritional, Inc. | Energique, Inc. | Newton Laboratories, Inc.",,5,0,0,2,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,,"INDICATIONS: May temporarily relieve itching of the itching skin, eruption on the scalp and bends of joints with itching, skin that is dry, scaly, and general exhaustion.** **Claims based on traditional homeopathic practice, not accepted medical evidence"
centella asiatic,centella asiatic,0.0,centella asiatic,,,,,5,0,0,1,WARNINGS Cautions: For external use only,,,"INDICATIONS AND USAGE How to Use: After using our toner, apply an appropriate amount to your entire face, and gently pat to enhance absorption"
centella ext,centella ext,0.0,centella ext,Betadine | Naproxen,NAPROXEN | POVIDONE-IODINE,"A-S Medication Solutions | Atlantis Consumer Healthcare, Inc.",,1,10,15,2,Warnings For external use only,7 DRUG INTERACTIONS See Table 1 for clinically significant drug interactions with naproxen,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,Uses Multi-purpose mineral powder provides broad-spectrum SPF 46 PA+++ protection
cera alba,cera alba,0.0,cera alba,NOAVIA Honey beef fat cream,"ADEPS BOVIS,CERA ALBA,MEL","Beijing JUNGE Technology Co., Ltd.",,4,0,0,2,For external use only,,,"Gentle, Clean Ingredients: Free from synthetic addlitives, preservatiwes and fragrances, suitable for all skin types, incudng sensitive skin"
ceramide,ceramide,0.95,ceramide,A0A0 Rice Ceramide Anti Wrinkle Age Essence Box Set | MELAO Sunscreen Stick | Massage cream for stretch marks,"BIFIDA FERMENT LYSATE,ORYZA SATIVA (RICE) EXTRACT,CERAMIDE NP,COLLAGEN,TOCOPHEROL. | HELIANTHUS ANNUUS (SUNFLOWER) SEED 0IL,BUTYROSPERMUM PARKII (SHEA) BUTER,ARGANIA SPINOSA KERNEL 0IL,TOCOPHEROL,CENTELLA ASIATICA EXTRACT,CERAMIDE NP,SOLUBLE COLLAGEN,HYDROLYZED ELASTIN,PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL | OCTOCRYLENE","Guangdong Aimu Biological Technology Co., Ltd | Guangdong Junhui Biotechnology Co., LTD | Guangzhou Senmai Biotechnology Co.",,1,0,0,1,Warnings For external use only,,,Uses Step1：Set off the cap before use Step2：Turn the roller and take an appropriate amount of cream Step3：Apply evenly to the body
ceramide np,ceramide np,0.0,ceramide np,A0A0 Rice Ceramide Anti Wrinkle Age Essence Box Set | MELAO Sunscreen Stick | Massage cream for stretch marks,"BIFIDA FERMENT LYSATE,ORYZA SATIVA (RICE) EXTRACT,CERAMIDE NP,COLLAGEN,TOCOPHEROL. | HELIANTHUS ANNUUS (SUNFLOWER) SEED 0IL,BUTYROSPERMUM PARKII (SHEA) BUTER,ARGANIA SPINOSA KERNEL 0IL,TOCOPHEROL,CENTELLA ASIATICA EXTRACT,CERAMIDE NP,SOLUBLE COLLAGEN,HYDROLYZED ELASTIN,PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL | OCTOCRYLENE","Guangdong Aimu Biological Technology Co., Ltd | Guangdong Junhui Biotechnology Co., LTD | Guangzhou Senmai Biotechnology Co.",,1,0,0,1,Warnings For external use only,,,Uses Step1：Set off the cap before use Step2：Turn the roller and take an appropriate amount of cream Step3：Apply evenly to the body
certolizumab pegol,certolizumab pegol,0.99,certolizumab pegol,Cimzia,CERTOLIZUMAB PEGOL,"UCB, Inc.",,0,10,7,5,,7 DRUG INTERACTIONS Laboratory Tests : May cause erroneously elevated aPTT results,6 ADVERSE REACTIONS The most serious adverse reactions were: Serious Infections [see Warnings and Precautions (5.1) ] Malignancies [see Warnings and Precautions (5.2) ] Heart Failure [see Warnings and Precautions (5.3) ] Hypersensitivity Reactions [see Warnings and Precautions (5.4) ] Hepatitis B Vi,1 INDICATIONS AND USAGE CIMZIA is a tumor necrosis factor (TNF) blocker indicated for: Reducing signs and symptoms of Crohn's disease and maintaining clinical response in adult patients with moderately to severely active disease who have had an inadequate response to conventional therapy ( 1.1 ) Tre
certoparin sodium i u,certoparin sodium i u,0.0,certoparin sodium i u,Betadine | SILICEA,POVIDONE-IODINE | SILICEA,"Atlantis Consumer Healthcare, Inc. | Rxhomeo Private Limited d.b.a. Rxhomeo, Inc",,4,0,0,1,"WARNINGS This product is to be used for self-limiting conditions If symptoms do not improve in 4 days, or worsen, discontinue use and seek assistance of health professional",,,INDICATIONS Condition listed above or as directed by the physician
cetalkonium,cetalkonium chloride,0.99,cetalkonium chloride,Glimepiride | Moisturizing Antibacterial,BENZALKONIUM CHLORIDE | GLIMEPIRIDE,American Health Packaging | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
cetalkonium chloride,cetalkonium chloride,0.0,cetalkonium chloride,Glimepiride | Moisturizing Antibacterial,BENZALKONIUM CHLORIDE | GLIMEPIRIDE,American Health Packaging | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
cetarol,cetirizine,0.98,cetirizine,All Day Allergy | Childrens Cetirizine Hydrochloride Sugar Free Grape | Childrens Zyrtec,CETIRIZINE HCL | CETIRIZINE HYDROCHLORIDE,A-S Medication Solutions | Care One (American Sales Company) | Kenvue Brands LLC,,10,0,0,1,Warnings Do not use if you have ever had an allergic reaction to this product or any of its ingredients or to an antihistamine containing hydroxyzine,,,"Uses temporarily relieves these symptoms due to hay fever or other upper respiratory allergies: runny nose sneezing itchy, watery eyes itching of the nose or throat"
cetearyl alcoh,cetearyl alcoh,0.0,cetearyl alcoh,Naproxen,NAPROXEN,A-S Medication Solutions,,9,10,15,5,Warnings For external use only Allergy alert This product may cause a severe allergic realction,7 DRUG INTERACTIONS See Table 1 for clinically significant drug interactions with naproxen,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,1 INDICATIONS AND USAGE Naproxen tablets and naproxen sodium tablets are indicated for: the relief of the signs and symptoms of:
cetearyl octa,cetearyl octa,0.0,cetearyl octa,,,,,10,5,6,5,"WARNINGS Suicidal Behavior and Ideation Antiepileptic drugs (AEDs), including gabapentin, increase the risk of suicidal thoughts or behavior in patients taking these drugs for any indication","Drug Interactions In vitro studies were conducted to investigate the potential of gabapentin to inhibit the major cytochrome P450 enzymes (CYP1A2, CYP2A6, CYP2C9, CYP2C19, CYP2D6, CYP2E1, and CYP3A4) that mediate drug and xenobiotic metabolism using isoform selective marker substrates and human live","ADVERSE REACTIONS Postherpetic Neuralgia The most commonly observed adverse events associated with the use of gabapentin in adults, not seen at an equivalent frequency among placebo-treated patients, were dizziness, somnolence, and peripheral edema","INDICATIONS & USAGE Gabapentin Tablets, USP Read the Medication Guide before you start taking gabapentin and each time you get a refill"
cetirizine,cetirizine,0.95,cetirizine,All Day Allergy | Childrens Cetirizine Hydrochloride Sugar Free Grape | Childrens Zyrtec,CETIRIZINE HCL | CETIRIZINE HYDROCHLORIDE,A-S Medication Solutions | Care One (American Sales Company) | Kenvue Brands LLC,,10,0,0,1,Warnings Do not use if you have ever had an allergic reaction to this product or any of its ingredients or to an antihistamine containing hydroxyzine,,,"Uses temporarily relieves these symptoms due to hay fever or other upper respiratory allergies: runny nose sneezing itchy, watery eyes itching of the nose or throat"
cetostearyl alcohol,cetostearyl alcohol,0.99,cetostearyl alcohol,Anubis Barcelona | Anubis Barcelona Regul Oil | Anubis Barcelona Vital Line,"DMAE, ZIRHAFIRM | HYDROLYZED ELASTIN, HYDROLYSED COLLAGEN, COCOGLYCERIDES | PROPYLENE GLYCOL, GLYCERYL STEARATE SE, HUMULUS LUPULUS (HOPS) CONE EXTRACT",ANUBIS COSMETICS SL,,1,0,0,1,Regul Oil Cleansing Cream warnings,,,Regul Oil Cleansing Cream indications
cetostearyl alcohol ceteareth,cetostearyl alcohol ceteareth,0.0,cetostearyl alcohol ceteareth,Naproxen,NAPROXEN,A-S Medication Solutions,,9,10,15,5,Warnings For external use only Allergy alert This product may cause a severe allergic realction,7 DRUG INTERACTIONS See Table 1 for clinically significant drug interactions with naproxen,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,1 INDICATIONS AND USAGE Naproxen tablets and naproxen sodium tablets are indicated for: the relief of the signs and symptoms of:
cetreayl alcohol,cetostearyl alcohol,0.95,cetostearyl alcohol,Anubis Barcelona | Anubis Barcelona Regul Oil | Anubis Barcelona Vital Line,"DMAE, ZIRHAFIRM | HYDROLYZED ELASTIN, HYDROLYSED COLLAGEN, COCOGLYCERIDES | PROPYLENE GLYCOL, GLYCERYL STEARATE SE, HUMULUS LUPULUS (HOPS) CONE EXTRACT",ANUBIS COSMETICS SL,,1,0,0,1,Regul Oil Cleansing Cream warnings,,,Regul Oil Cleansing Cream indications
cetrimonium bromide,cetrimonium bromide,0.0,cetrimonium bromide,Methocarbamol,METHOCARBAMOL,Proficient Rx LP,,6,3,1,3,"WARNINGS Since methocarbamol may possess a general CNS depressant effect, patients receiving Methocarbamol tablets, USP should be cautioned about combined effects with alcohol and other CNS depressants",Drug interactions See Warnings and Precautions for interaction with CNS drugs and alcohol,"ADVERSE REACTIONS Adverse reactions reported coincident with the administration of methocarbamol include: Body as a whole: Anaphylactic reaction, angioneurotic edema, fever, headache Cardiovascular system: Bradycardia, flushing, hypotension, syncope, thrombophlebitis Digestive system: Dyspepsia, jau","INDICATIONS AND USAGE Methocarbamol tablets, USP are indicated as an adjunct to rest, physical therapy, and other measures for the relief of discomfort associated with acute, painful musculoskeletal conditions"
