ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
donepezil,donepezil,0.95,donepezil,DONEPEZIL HYDROCHLORIDE | donepezil hydrochloride,DONEPEZIL HYDROCHLORIDE,"Bryant Ranch Prepack | Lupin Pharmaceuticals, Inc. | Solco Healthcare US, LLC",,0,4,15,4,,7 DRUG INTERACTIONS Cholinesterase inhibitors have the potential to interfere with the activity of anticholinergic medications ( 7.1 ),"6 ADVERSE REACTIONS Most common adverse reactions in clinical studies of donepezil hydrochloride are nausea, diarrhea, insomnia, vomiting, muscle cramps, fatigue, and anorexia ( 6.1 ) To report SUSPECTED ADVERSE REACTIONS, contact Lupin Pharmaceuticals, Inc",1 INDICATIONS AND USAGE Donepezil hydrochloride tablet is an acetylcholinesterase inhibitor indicated for the treatment of dementia of the Alzheimer's type
dopamine,dopamine,0.95,dopamine,Dopamine Hydrochloride | Dopamine Hydrochloride in Dextrose,DOPAMINE HYDROCHLORIDE | DOPAMINE HYDROCHLORIDE IN DEXTROSE,"Hikma Pharmaceuticals USA Inc. | Hospira, Inc. | Medical Purchasing Solutions, LLC",,6,10,9,2,"WARNINGS Contains sodium metabisulfite, a sulfite that may cause allergic-type reactions including anaphylactic symptoms and life-threatening or less severe asthmatic episodes in certain susceptible people",7 DRUG INTERACTIONS See Table 1 for clinically significant drug interactions with dopamine,6 ADVERSE REACTIONS The following adverse reactions are described elsewhere in the labeling:,"1 INDICATIONS AND USAGE Dopamine Hydrochloride in Dextrose Injection is indicated to improve hemodynamic status in patients in distributive shock, or shock due to reduced cardiac output"
dorzolamide,dorzolamide,0.95,dorzolamide,DORZOLAMIDE HYDROCHLORIDE TIMOLOL MALEATE | Dorzolamide Hydrochloride,DORZOLAMIDE HYDROCHLORIDE | DORZOLAMIDE HYDROCHLORIDE TIMOLOL MALEATE,"Florida Pharmaceutical Products, LLC | Sagent Pharmaceuticals | Somerset Therapeutics, LLC",,0,6,11,2,,7 DRUG INTERACTIONS Potential additive effect of oral carbonic anhydrase inhibitor with Dorzolamide Hydrochloride Ophthalmic Solution,"6 ADVERSE REACTIONS The most frequently reported adverse reactions associated with Dorzolamide Hydrochloride Ophthalmic Solution were ocular burning, stinging, or discomfort immediately following ocular administration (approximately one-third of patients)",1 INDICATIONS AND USAGE Dorzolamide Hydrochloride Ophthalmic Solution is indicated in the treatment of elevated intraocular pressure in patients with ocular hypertension or open-angle glaucoma
doxazosin,doxazosin,0.99,doxazosin,Doxazosin,DOXAZOSIN | DOXAZOSIN MESYLATE,"Aphena Pharma Solutions - Tennessee, LLC | Cardinal Health 107, LLC | Teva Pharmaceuticals USA, Inc.",,0,8,9,5,,7 DRUG INTERACTIONS,"6 ADVERSE REACTIONS The most commonly reported adverse reactions from clinical trials are Fatigue, malaise, hypotension, and dizziness",1 INDICATIONS AND USAGE Doxazosin tablets are an alpha 1 adrenergic antagonist indicated for:
doxorubicin,doxorubicin,0.95,doxorubicin,DOXORUBICIN HYDROCHLORIDE | Doxorubicin Hydrochloride | doxorubicin hydrochloride,DOXORUBICIN HYDROCHLORIDE,"Dr. Reddy's Laboratories Inc. | Lupin Pharmaceuticals, Inc. | Pfizer Laboratories Div Pfizer Inc",,0,10,15,5,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling,1 INDICATIONS AND USAGE Doxorubicin Hydrochloride Injection is an anthracycline topoisomerase inhibitor indicated:
doxycycilline,doxycycline,0.99,doxycycline,DOXYCYCLINE | DOXYCYCLINE HYCLATE | doxycycline,DOXYCYCLINE | DOXYCYCLINE HYCLATE,"NuCare Pharmaceuticals,Inc. | Proficient Rx LP | ST. MARY'S MEDICAL PARK PHARMACY",,10,7,15,5,"WARNINGS The use of drugs of the tetracycline class during tooth development (last half of pregnancy, infancy and childhood to the age of 8 years) may cause permanent discoloration of the teeth (yellow-gray-brown)","Drug Interactions Because tetracyclines have been shown to depress plasma prothrombin activity, patients who are on anticoagulant therapy may require downward adjustment of their anticoagulant dosage","ADVERSE REACTIONS Due to oral doxycycline's virtually complete absorption, side effects of the lower bowel, particularly diarrhea, have been infrequent","INDICATIONS AND USAGE To reduce the development of drug-resistant bacteria and maintain effectiveness of doxycycline and other antibacterial drugs, doxycycline should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria"
doxycycline,doxycycline,0.95,doxycycline,DOXYCYCLINE | DOXYCYCLINE HYCLATE | doxycycline,DOXYCYCLINE | DOXYCYCLINE HYCLATE,"NuCare Pharmaceuticals,Inc. | Proficient Rx LP | ST. MARY'S MEDICAL PARK PHARMACY",,10,7,15,5,"WARNINGS The use of drugs of the tetracycline class during tooth development (last half of pregnancy, infancy and childhood to the age of 8 years) may cause permanent discoloration of the teeth (yellow-gray-brown)","Drug Interactions Because tetracyclines have been shown to depress plasma prothrombin activity, patients who are on anticoagulant therapy may require downward adjustment of their anticoagulant dosage","ADVERSE REACTIONS Due to oral doxycycline's virtually complete absorption, side effects of the lower bowel, particularly diarrhea, have been infrequent","INDICATIONS AND USAGE To reduce the development of drug-resistant bacteria and maintain effectiveness of doxycycline and other antibacterial drugs, doxycycline should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria"
doxylamine,doxylamine,0.99,doxylamine,Night Time Cold and Flu | Sleep Aid,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE | DOXYLAMINE SUCCINATE","ARMY AND AIR FORCE EXCHANGE SERVICE | The Kroger Co. | United Natural Foods, Inc. dba UNFI",,5,0,0,1,Warnings Do not use in children under 12 years of age with any other product containing doxylamine unless you have time for a full night’s sleep Ask a doctor before use if you have a breathing problem such as emphysema or chronic bronchitis glaucoma trouble urinating due to an enlarged prostate glan,,,Use helps to reduce difficulty in falling asleep
doxylamine succinate,doxylamine,0.99,doxylamine,Night Time Cold and Flu | Sleep Aid,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE | DOXYLAMINE SUCCINATE","ARMY AND AIR FORCE EXCHANGE SERVICE | The Kroger Co. | United Natural Foods, Inc. dba UNFI",,5,0,0,1,Warnings Do not use in children under 12 years of age with any other product containing doxylamine unless you have time for a full night’s sleep Ask a doctor before use if you have a breathing problem such as emphysema or chronic bronchitis glaucoma trouble urinating due to an enlarged prostate glan,,,Use helps to reduce difficulty in falling asleep
dronedarone,dronedarone,1.0,dronedarone,Multaq,DRONEDARONE,"Cardinal Health 107, LLC | Sanofi-Aventis U.S. LLC",,0,10,15,2,,7 DRUG INTERACTIONS Dronedarone is metabolized by CYP3A and is a moderate inhibitor of CYP3A and CYP2D6 and has potentially important pharmacodynamic interactions ( 7 ),6 ADVERSE REACTIONS The following safety concerns are described elsewhere in the label:,1 INDICATIONS AND USAGE MULTAQ ® is indicated to reduce the risk of hospitalization for atrial fibrillation in patients in sinus rhythm with a history of paroxysmal or persistent atrial fibrillation (AF) [see Clinical Studies (14) ] 
dropripizine,droperidol,0.95,droperidol,DROPERIDOL | Droperidol,DROPERIDOL,"American Regent, Inc. | Hikma Pharmaceuticals USA Inc.",,9,8,13,1,"WARNINGS Droperidol should be administered with extreme caution in the presence of risk factors for development of prolonged QT syndrome, such as: 1) clinically significant bradycardia (less than 50 bpm), 2) any clinically significant cardiac disease, 3) treatment with Class I and Class III antiarrh",Drug Interactions Potentially Arrhythmogenic Agents: Any drug known to have the potential to prolong the QT interval should not be used together with droperidol,"ADVERSE REACTIONS QT interval prolongation, torsade de pointes, cardiac arrest, and ventricular tachycardia have been reported in patients treated with droperidol",INDICATIONS AND USAGE Droperidol Injection is indicated to reduce the incidence of nausea and vomiting associated with surgical and diagnostic procedures
drospirenone,drospirenone,0.99,drospirenone,Angeliq,DROSPIRENONE AND ESTRADIOL,Bayer HealthCare Pharmaceuticals Inc.,,0,10,12,5,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following serious adverse reactions are discussed elsewhere in the labeling:,1 INDICATIONS AND USAGE Angeliq is a combination of an estrogen and progestin indicated in a woman with a uterus for the treatment of:
dulaglutide,dulaglutide,1.0,dulaglutide,TRULICITY | Trulicity,DULAGLUTIDE,A-S Medication Solutions | Eli Lilly and Company,,0,8,7,5,,"7 DRUG INTERACTIONS Oral Medications: Delays gastric emptying and has the potential to reduce the rate of absorption of concomitantly administered oral medications ( 7.1 , 12.3 )",6 ADVERSE REACTIONS The following serious reactions are described below or elsewhere in the prescribing information: Risk of Thyroid C-cell Tumors [see Warnings and Precautions ( 5.1 )] Pancreatitis [see Warnings and Precautions ( 5.2 )] Hypoglycemia with Concomitant Use of Insulin Secretagogues or ,1 INDICATIONS AND USAGE TRULICITY ® is indicated: As an adjunct to diet and exercise to improve glycemic control in adults and pediatric patients 10 years of age and older with type 2 diabetes mellitus
dulcamarae,duloxetine,0.95,duloxetine,DULOXETINE HYDROCHLORIDE | Duloxetine | Duloxetine Delayed-Release,DULOXETINE | DULOXETINE HYDROCHLORIDE,"Alembic Pharmaceuticals Limited | Golden State Medical Supply, Inc. | ST. MARY'S MEDICAL PARK PHARMACY",,0,9,4,1,,7 DRUG INTERACTIONS Both CYP1A2 and CYP2D6 are responsible for duloxetine metabolism,"6 ADVERSE REACTIONS The following serious adverse reactions are described below and elsewhere in the labeling: Suicidal Thoughts and Behaviors in Children, Adolescents, and Young Adults [see Boxed Warning and Warnings and Precautions (5.1) ] Hepatotoxicity [see Warnings and Precautions (5.2) ] Ortho",1 INDICATIONS AND USAGE Duloxetine delayed-release capsules is indicated for the treatment of: Major depressive disorder in adults Generalized anxiety disorder in adults and pediatric patients 7 years of age and older Diabetic peripheral neuropathic pain in adults Fibromyalgia in adults and pediatri
duloxetine,duloxetine,0.95,duloxetine,DULOXETINE HYDROCHLORIDE | Duloxetine | Duloxetine Delayed-Release,DULOXETINE | DULOXETINE HYDROCHLORIDE,"Alembic Pharmaceuticals Limited | Golden State Medical Supply, Inc. | ST. MARY'S MEDICAL PARK PHARMACY",,0,9,4,1,,7 DRUG INTERACTIONS Both CYP1A2 and CYP2D6 are responsible for duloxetine metabolism,"6 ADVERSE REACTIONS The following serious adverse reactions are described below and elsewhere in the labeling: Suicidal Thoughts and Behaviors in Children, Adolescents, and Young Adults [see Boxed Warning and Warnings and Precautions (5.1) ] Hepatotoxicity [see Warnings and Precautions (5.2) ] Ortho",1 INDICATIONS AND USAGE Duloxetine delayed-release capsules is indicated for the treatment of: Major depressive disorder in adults Generalized anxiety disorder in adults and pediatric patients 7 years of age and older Diabetic peripheral neuropathic pain in adults Fibromyalgia in adults and pediatri
dupilumab,dupilumab,1.0,dupilumab,Dupixent,DUPILUMAB,sanofi-aventis U.S. LLC,,0,0,10,5,,,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Hypersensitivity [see Warnings and Precautions (5.1) ] Conjunctivitis and Keratitis [see Warnings and Precautions (5.2) ] Psoriasis [see Warnings and Precautions (5.7) ] Arthralgia and,1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when thos
durvalumab,durvalumab,1.0,durvalumab,IMFINZI,DURVALUMAB,AstraZeneca Pharmaceuticals LP,,0,0,15,5,,,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling,1 INDICATIONS AND USAGE IMFINZI is a programmed death-ligand 1 (PD-L1) blocking antibody indicated:
dutasteride,dutasteride,1.0,dutasteride,Dutasteride | Dutasteride and Tamsulosin Hydrochloride,DUTASTERIDE | DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE CAPSULES,"AvKARE | Bryant Ranch Prepack | NuCare Pharmaceuticals, Inc.",,0,10,9,4,,7 DRUG INTERACTIONS There have been no drug interaction trials using dutasteride and tamsulosin hydrochloride capsules,"6 ADVERSE REACTIONS The most common adverse reactions, reported in ≥1% of subjects treated with coadministered dutasteride and tamsulosin are ejaculation disorders, impotence, decreased libido, dizziness, and breast disorders","1 INDICATIONS AND USAGE Dutasteride and tamsulosin hydrochloride capsules are a combination of dutasteride, a 5-alpha-reductase inhibitor, and tamsulosin, an alpha-adrenergic antagonist, indicated for the treatment of symptomatic benign prostatic hyperplasia (BPH) in men with an enlarged prostate"
eclipta alba ext,eclipta alba extract,0.95,eclipta alba extract,Moisturizing Antibacterial | Quick Action,BENZALKONIUM CHLORIDE | SALICYLIC ACID,Walmart Inc.,,1,0,2,1,Warnings For external use only: hands only,,"ADVERSE REACTION Information: 1-888-287-1915 or Walmart.com/help DISTRIBUTED BY: Walmart Inc., Bentonville, AR 72716 PLASTIC TUBE Do Not Recycle how2recycle.info Made in the USA with domestic and imported ingredients",Use For handwashing to decrease bacteria on the skin
econazole,econazole,0.99,econazole,Econazole Nitrate | Ecoza,ECONAZOLE NITRATE,"Padagis Israel Pharmaceuticals Ltd | Preferred Pharmaceuticals Inc. | Resilia Pharmaceuticals, Inc.",,1,3,6,2,WARNINGS Econazole Nitrate Cream is not for ophthalmic use,7 DRUG INTERACTIONS 7.1 Warfarin Concomitant administration of econazole and warfarin has resulted in enhancement of anticoagulant effect,"6 ADVERSE REACTIONS During clinical trials with Ecoza topical foam, the most common adverse reactions were application site reactions which occurred in less than 1% of subjects in both the Ecoza and vehicle arms","1 INDICATIONS AND USAGE Ecoza (econazole nitrate) topical foam, 1%, is indicated for the treatment of interdigital tinea pedis caused by Trichophyton rubrum, Trichophyton mentagrophytes, and Epidermophyton floccosum in patients 12 years of age and older"
econazole nitrate,econazole,0.99,econazole,Econazole Nitrate | Ecoza,ECONAZOLE NITRATE,"Padagis Israel Pharmaceuticals Ltd | Preferred Pharmaceuticals Inc. | Resilia Pharmaceuticals, Inc.",,1,3,6,2,WARNINGS Econazole Nitrate Cream is not for ophthalmic use,7 DRUG INTERACTIONS 7.1 Warfarin Concomitant administration of econazole and warfarin has resulted in enhancement of anticoagulant effect,"6 ADVERSE REACTIONS During clinical trials with Ecoza topical foam, the most common adverse reactions were application site reactions which occurred in less than 1% of subjects in both the Ecoza and vehicle arms","1 INDICATIONS AND USAGE Ecoza (econazole nitrate) topical foam, 1%, is indicated for the treatment of interdigital tinea pedis caused by Trichophyton rubrum, Trichophyton mentagrophytes, and Epidermophyton floccosum in patients 12 years of age and older"
ectoin,ectoin,0.99,ectoin,Hemorrhoid and Fissure,"GLYCERIN 6%,LIDOCAINE 4%,ECTOIN 0.12%",FlexiGo Inc,,1,0,0,1,WARNINGS WARNINGS WARNINGS,,,INDICATIONS & USAGE SECTION INDICATIONS & USAGE SECTION INDICATIONS & USAGE SECTION
edetate disodium,edetate disodium,0.99,edetate disodium,Miracle FootCream Lavender | Miracle FootCream Lemon,"UREA, GLYCERIN, ALOE, DISODIUM EDTA","Aloe Vera Korea Co.,Ltd.",,1,0,0,1,"don’t use on the part where there is injury, eczema, or dermatitis if swallowed, get medical help or contact a person control center immediately",,,taking off an appropriate amount you apply to your rough feet as you massage two or three times a day
edoxaban,edoxaban,1.0,edoxaban,SAVAYSA,EDOXABAN TOSYLATE,Daiichi Sankyo Inc.,,0,10,10,3,,"7 DRUG INTERACTIONS Anticoagulants, Antiplatelets, Thrombolytics, and Selective Serotonin Reuptake Inhibitors (SSRIs)/Serotonin Norepinephrine Reuptake Inhibitors (SNRIs): Avoid concomitant use due to increased risk of bleeding",6 ADVERSE REACTIONS The following clinically significant adverse reactions are discussed in greater detail in other sections of the prescribing information,1 INDICATIONS AND USAGE SAVAYSA is a factor Xa inhibitor indicated: To reduce the risk of stroke and systemic embolism (SE) in patients with nonvalvular atrial fibrillation (NVAF) ( 1.1 ) Limitation of Use for NVAF SAVAYSA should not be used in patients with creatinine clearance (CrCL) > 95 mL/min b
edta,edetate,0.99,edetate,Edetate Calcium Disodium | Miracle FootCream Lavender | Miracle FootCream Lemon,"EDETATE CALCIUM DISODIUM | UREA, GLYCERIN, ALOE, DISODIUM EDTA","Aloe Vera Korea Co.,Ltd. | Rising Pharma Holdings, Inc.",,1,3,12,2,WARNINGS See Boxed Warning,Drug Interactions There is no known drug interference with standard clinical laboratory tests,"ADVERSE REACTIONS The following adverse effects have been associated with the use of edetate calcium disodium: Body as a Whole: pain at intramuscular injection site, fever, chills, malaise, fatigue, myalgia, arthralgia","INDICATIONS AND USAGE Edetate calcium disodium is indicated for the reduction of blood levels and depot stores of lead in lead poisoning (acute and chronic) and lead encephalopathy, in both pediatric populations and adults"
efavirenz,efavirenz,0.95,efavirenz,"Efavirenz | Efavirenz, Emtricitabine And Tenofovir Disoproxil Fumarate | Efavirenz, Lamivudine and Tenofovir Disoproxil Fumarate","EFAVIRENZ | EFAVIRENZ, EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATE | EFAVIRENZ, LAMIVUDINE AND TENOFOVIR DISOPROXIL FUMARATE",Aurobindo Pharma Limited | Laurus Labs Limited | Macleods Pharmaceuticals Limited,,0,10,9,2,,7 DRUG INTERACTIONS Coadministration of efavirenz can alter the concentrations of other drugs and other drugs may alter the concentrations of efavirenz,6 ADVERSE REACTIONS The most significant adverse reactions observed in patients treated with efavirenz are:,1 INDICATIONS & USAGE Efavirenz in combination with other antiretroviral agents is indicated for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults and in pediatric patients at least 3 months old and weighing at least 3.5 kg
efedrin,ephedrine,0.95,ephedrine,Emerphed PFS | Ephedrine Sulfate | Ephedrine sulfate,EPHEDRINE SULFATE,"Caplin Steriles Limited | Medical Purchasing Solutions, LLC | Nexus Pharmaceuticals, LLC",,0,10,4,3,,"7 DRUG INTERACTIONS Interactions that Augment the Pressor Effect Oxytocin and oxytocic drugs Clinical Impact: Serious postpartum hypertension has been described in patients who received both a vasopressor (i.e., methoxamine, phenylephrine, ephedrine) and an oxytocic (i.e., methylergonovine, ergonovi",6 ADVERSE REACTIONS The following adverse reactions associated with the use of ephedrine sulfate were identified in the literature,1 INDICATIONS AND USAGE Ephedrine sulfate injection is indicated for the treatment of clinically important hypotension occurring in the setting of anesthesia
eflornithine,eflornithine,0.99,eflornithine,iwilfin,EFLORNITHINE HYDROCHLORIDE,"USWM, LLC",,0,0,9,2,,,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Myelosuppression [see Warnings and Precautions (5.1) ] Hepatotoxicity [see Warnings and Precautions (5.2) ] Hearing Loss [see Warnings and Precautions (5.3) ] Most common adverse react,"1 INDICATIONS AND USAGE IWILFIN (eflornithine) is indicated to reduce the risk of relapse in adult and pediatric patients with high-risk neuroblastoma (HRNB) who have demonstrated at least a partial response to prior multiagent, multimodality therapy including anti-GD2 immunotherapy"
eicosapentaenoic,eicosapentaenoic acid,0.99,eicosapentaenoic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
eicosapentaenoic acid,eicosapentaenoic acid,0.99,eicosapentaenoic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
eletriptan,eletriptan,0.99,eletriptan,Eletriptan HBR | Eletriptan Hydrobromide | eletriptan hydrobromide,ELETRIPTAN HBR | ELETRIPTAN HYDROBROMIDE,"Advanced Rx of Tennessee, LLC | Direct_Rx | Quality Care Products, LLC",,0,6,7,5,,7.1 Ergot-Containing Drugs Including Other 5-HT 1B/1D Agonists Ergot-containing drugs have been reported to cause prolonged vasospastic reactions,"The following adverse reactions are described elsewhere in other sections of the prescribing information: Myocardial ischemia and myocardial infarction, and Prinzmetal’s angina [see WARNINGS AND PRECAUTIONS (5.2)] Arrhythmias [see WARNINGS AND PRECAUTIONS (5.3)] Chest, throat, neck, and/or jaw pain/",Eletriptan hydrobromide tablets are indicated for the acute treatment of migraine with or without aura in adults
eltrombopag olamine,eltrombopag,0.99,eltrombopag,ELTROMBOPAG | Eltrombopag Olamine,ELTROMBOPAG,Amneal Pharmaceuticals NY LLC | AvKARE | Zydus Pharmaceuticals USA Inc.,,0,10,9,5,,"7 DRUG INTERACTIONS 7.1 Polyvalent Cations (Chelation) Eltrombopag chelates polyvalent cations (such as iron, calcium, aluminum, magnesium, selenium, and zinc) in foods, mineral supplements, and antacids",6 ADVERSE REACTIONS The following clinically significant adverse reactions associated with eltrombopag are described in other sections,"1 INDICATIONS AND USAGE Eltrombopag is a thrombopoietin receptor agonist indicated: for the treatment of thrombocytopenia in adult and pediatric patients 1 year and older with persistent or chronic immune thrombocytopenia (ITP) who have had an insufficient response to corticosteroids, immunoglobulin"
emepronium bromide,empronium bromide,0.98,empronium bromide,Methocarbamol,METHOCARBAMOL,Proficient Rx LP,,6,3,1,3,"WARNINGS Since methocarbamol may possess a general CNS depressant effect, patients receiving Methocarbamol tablets, USP should be cautioned about combined effects with alcohol and other CNS depressants",Drug interactions See Warnings and Precautions for interaction with CNS drugs and alcohol,"ADVERSE REACTIONS Adverse reactions reported coincident with the administration of methocarbamol include: Body as a whole: Anaphylactic reaction, angioneurotic edema, fever, headache Cardiovascular system: Bradycardia, flushing, hypotension, syncope, thrombophlebitis Digestive system: Dyspepsia, jau","INDICATIONS AND USAGE Methocarbamol tablets, USP are indicated as an adjunct to rest, physical therapy, and other measures for the relief of discomfort associated with acute, painful musculoskeletal conditions"
emicizumab,emicizumab,1.0,emicizumab,Hemlibra,EMICIZUMAB,"Genentech, Inc.",,0,10,9,3,,"7 DRUG INTERACTIONS 7.1 Hypercoagulability with Concomitant Use of aPCC Clinical experience suggests that a drug interaction exists with HEMLIBRA and aPCC [see Warnings and Precautions (5.1 , 5.2) ] ",6 ADVERSE REACTIONS The following serious adverse reactions are described elsewhere in the labeling: Thrombotic Microangiopathy Associated with HEMLIBRA and aPCC [see Warnings and Precautions (5.1) ] Thromboembolism Associated with HEMLIBRA and aPCC [see Warnings and Precautions (5.2) ] Most common ,1 INDICATIONS AND USAGE HEMLIBRA is indicated for routine prophylaxis to prevent or reduce the frequency of bleeding episodes in adult and pediatric patients ages newborn and older with hemophilia A (congenital factor VIII deficiency) with or without factor VIII inhibitors
empagliflozin,empagliflozin,0.95,empagliflozin,JARDIANCE | Jardiance | Synjardy,EMPAGLIFLOZIN | EMPAGLIFLOZIN AND METFORMIN HYDROCHLORIDE,"A-S Medication Solutions | Aphena Pharma Solutions - Tennessee, LLC | Boehringer Ingelheim Pharmaceuticals, Inc.",,0,10,6,5,,7 DRUG INTERACTIONS See Table 4 for clinically relevant interactions with SYNJARDY or SYNJARDY XR,6 ADVERSE REACTIONS The following important adverse reactions are described below and elsewhere in the labeling: Lactic Acidosis [see Boxed Warning and Warnings and Precautions (5.1) ] Diabetic Ketoacidosis in Patients with Type 1 Diabetes Mellitus and Other Ketoacidosis [see Warnings and Precaution,"1 INDICATIONS AND USAGE SYNJARDY SYNJARDY is a combination of empagliflozin, a sodium-glucose co-transporter 2 (SGLT2) inhibitor and metformin hydrochloride (HCl) immediate-release, a biguanide, indicated as an adjunct to diet and exercise to improve glycemic control in adults and pediatric patients"
empagliflozine,empagliflozin,0.99,empagliflozin,JARDIANCE | Jardiance | Synjardy,EMPAGLIFLOZIN | EMPAGLIFLOZIN AND METFORMIN HYDROCHLORIDE,"A-S Medication Solutions | Aphena Pharma Solutions - Tennessee, LLC | Boehringer Ingelheim Pharmaceuticals, Inc.",,0,10,6,5,,7 DRUG INTERACTIONS See Table 4 for clinically relevant interactions with SYNJARDY or SYNJARDY XR,6 ADVERSE REACTIONS The following important adverse reactions are described below and elsewhere in the labeling: Lactic Acidosis [see Boxed Warning and Warnings and Precautions (5.1) ] Diabetic Ketoacidosis in Patients with Type 1 Diabetes Mellitus and Other Ketoacidosis [see Warnings and Precaution,"1 INDICATIONS AND USAGE SYNJARDY SYNJARDY is a combination of empagliflozin, a sodium-glucose co-transporter 2 (SGLT2) inhibitor and metformin hydrochloride (HCl) immediate-release, a biguanide, indicated as an adjunct to diet and exercise to improve glycemic control in adults and pediatric patients"
enalapril,enalapril,0.95,enalapril,Enalapril Maleate,ENALAPRIL MALEATE,"A-S Medication Solutions | Golden State Medical Supply, Inc.",,10,10,12,5,"WARNINGS Anaphylactoid and Possibly Related Reactions Presumably because angiotensin-converting enzyme inhibitors affect the metabolism of eicosanoids and polypeptides, including endogenous bradykinin, patients receiving ACE inhibitors (including enalapril maleate) may be subject to a variety of adv",Drug Interactions Neprilysin Inhibitors Patients taking concomitant neprilysin inhibitors may be at increased risk for angioedema (see WARNINGS ),"ADVERSE REACTIONS Enalapril maleate has been evaluated for safety in more than 10,000 patients, including over 1000 patients treated for one year or more",INDICATIONS AND USAGE Hypertension Enalapril maleate is indicated for the treatment of hypertension
enalapril maleate,enalapril,0.99,enalapril,Enalapril Maleate,ENALAPRIL MALEATE,"A-S Medication Solutions | Golden State Medical Supply, Inc.",,10,10,12,5,"WARNINGS Anaphylactoid and Possibly Related Reactions Presumably because angiotensin-converting enzyme inhibitors affect the metabolism of eicosanoids and polypeptides, including endogenous bradykinin, patients receiving ACE inhibitors (including enalapril maleate) may be subject to a variety of adv",Drug Interactions Neprilysin Inhibitors Patients taking concomitant neprilysin inhibitors may be at increased risk for angioedema (see WARNINGS ),"ADVERSE REACTIONS Enalapril maleate has been evaluated for safety in more than 10,000 patients, including over 1000 patients treated for one year or more",INDICATIONS AND USAGE Hypertension Enalapril maleate is indicated for the treatment of hypertension
enoxaparin sodium,enoxaparin,0.99,enoxaparin,Enoxaparin Sodium | Enoxaparin sodium,ENOXAPARIN SODIUM,"Fresenius Kabi USA, LLC | NorthStar RxLLC | Sanofi-Aventis U.S. LLC",,0,4,8,2,,"7 DRUG INTERACTIONS Whenever possible, agents which may enhance the risk of hemorrhage should be discontinued prior to initiation of enoxaparin sodium therapy",6 ADVERSE REACTIONS The following serious adverse reactions are also discussed in other sections of the labeling:,"1 INDICATIONS AND USAGE Enoxaparin sodium injection is a low molecular weight heparin (LMWH) indicated for: Prophylaxis of deep vein thrombosis (DVT) in abdominal surgery, hip replacement surgery, knee replacement surgery, or medical patients with severely restricted mobility during acute illness ( "
enoxaparine sodium,enoxaparin,0.99,enoxaparin,Enoxaparin Sodium | Enoxaparin sodium,ENOXAPARIN SODIUM,"Fresenius Kabi USA, LLC | NorthStar RxLLC | Sanofi-Aventis U.S. LLC",,0,4,8,2,,"7 DRUG INTERACTIONS Whenever possible, agents which may enhance the risk of hemorrhage should be discontinued prior to initiation of enoxaparin sodium therapy",6 ADVERSE REACTIONS The following serious adverse reactions are also discussed in other sections of the labeling:,"1 INDICATIONS AND USAGE Enoxaparin sodium injection is a low molecular weight heparin (LMWH) indicated for: Prophylaxis of deep vein thrombosis (DVT) in abdominal surgery, hip replacement surgery, knee replacement surgery, or medical patients with severely restricted mobility during acute illness ( "
